t,p_0_x,p_0_y,p_0_z,p_1_x,p_1_y,p_1_z,p_2_x,p_2_y,p_2_z,p_3_x,p_3_y,p_3_z,p_4_x,p_4_y,p_4_z,pd_4_x,pd_4_y,pd_4_z,error_of_sec_4
1.060000000000000053e+00,3.627598913810142355e-04,2.411484311157206101e-02,1.522761641213464523e-01,3.102902169172502876e-04,6.982234350884455876e-02,3.018477356792019783e-01,-3.156520716739799354e-04,1.129083126282513644e-01,4.522039010311139640e-01,-7.878867431914664959e-04,1.562269757600421860e-01,6.024939726660690775e-01,-1.401720211674835825e-03,1.995326151361871692e-01,7.527871238088386097e-01,-3.840498580338530185e-03,1.999631230268581750e-01,7.500000000000000000e-01,3.728409325863643164e-03
1.070000000000000062e+00,6.390327499319333826e-05,2.412619631954469185e-02,1.522750743560770392e-01,-5.721174024898136382e-04,6.982578155943711118e-02,3.018473747033417753e-01,-1.834623347207838071e-03,1.128865799574603201e-01,4.522064831817744768e-01,-3.097253784698477102e-03,1.561875534139218202e-01,6.024967612277780660e-01,-4.611414627732978756e-03,1.994776627406278646e-01,7.527877114981194051e-01,-6.839400899760768315e-03,1.998830222788627875e-01,7.500000000000000000e-01,3.591597775409915722e-03
1.080000000000000071e+00,-2.629359930508635480e-04,2.413300749394671485e-02,1.522741790485805102e-01,-1.551354284168168828e-03,6.981515275001147491e-02,3.018472600988943988e-01,-3.521034930490933579e-03,1.128406089603315315e-01,4.522086144838601829e-01,-5.612318001835701550e-03,1.561117539555318956e-01,6.024979212367210790e-01,-8.033000689969588617e-03,1.993727852150163626e-01,7.527850905530478753e-01,-9.836764382834111212e-03,1.997579486941047922e-01,7.500000000000000000e-01,3.340455620719467566e-03
1.090000000000000080e+00,-6.184073340663209014e-04,2.413521206996465177e-02,1.522732786021988305e-01,-2.625080930384444955e-03,6.979008175333759056e-02,3.018464591714761225e-01,-5.359680322917280068e-03,1.127696503628899810e-01,4.522087323700231254e-01,-8.295655375226154704e-03,1.559985676915954800e-01,6.024957987244103919e-01,-1.160170339778232931e-02,1.992168614747362732e-01,7.527781528051584736e-01,-1.283191463541985371e-02,1.995879304136131960e-01,7.500000000000000000e-01,3.060922223026712758e-03
1.100000000000000089e+00,-9.999736753522180804e-04,2.413264292265113187e-02,1.522721819377952923e-01,-3.780898978002173588e-03,6.975004118253146090e-02,3.018441543128000948e-01,-7.320365077060761103e-03,1.126729833811393050e-01,4.522056347277652044e-01,-1.109549034859238538e-02,1.558475063163252405e-01,6.024894190358892621e-01,-1.524362937043431156e-02,1.990099878961760493e-01,7.527667567580811347e-01,-1.582417776134681722e-02,1.993730056907837833e-01,7.500000000000000000e-01,2.850221274178654611e-03
1.110000000000000098e+00,-1.403610043360182646e-03,2.412508650236254090e-02,1.522707178877419631e-01,-5.001998720182579926e-03,6.969434799583404394e-02,3.018397628553778356e-01,-9.367069387525826102e-03,1.125494533388737006e-01,4.521987901632722462e-01,-1.395590784591827123e-02,1.556571737081719198e-01,6.024790164357908262e-01,-1.888482661935315596e-02,1.987507389388566137e-01,7.527524582270329612e-01,-1.881288051403522815e-02,1.991132228827725004e-01,7.500000000000000000e-01,2.777156305148967969e-03
1.120000000000000107e+00,-1.823225358886183291e-03,2.411228531559091171e-02,1.522687897514882205e-01,-6.265770885001353818e-03,6.962237408129007266e-02,3.018330844602060692e-01,-1.145705472603432418e-02,1.123982963436037513e-01,4.521883823334799102e-01,-1.681829875198271110e-02,1.554271097813328673e-01,6.024656510111857655e-01,-2.245632761580359030e-02,1.984392744795343277e-01,7.527374702139678631e-01,-2.179735044797426885e-02,1.988086404396152140e-01,7.500000000000000000e-01,2.839793177776875864e-03
1.130000000000000115e+00,-2.250623428026476015e-03,2.409393021332615833e-02,1.522664193135813970e-01,-7.544196866737488613e-03,6.953360836167540859e-02,3.018244426161600380e-01,-1.354280028115940546e-02,1.122193919528717693e-01,4.521753715813804364e-01,-1.962584222604004183e-02,1.551583236320508985e-01,6.024509448399638645e-01,-2.590170224604549862e-02,1.980782064669945608e-01,7.527239314806634107e-01,-2.477691607001939605e-02,1.984593268910766484e-01,7.500000000000000000e-01,2.971565148331951553e-03
1.140000000000000124e+00,-2.677483516728896250e-03,2.406971964659516267e-02,1.522637297992960048e-01,-8.810105980897387987e-03,6.942766291012957003e-02,3.018146103286746262e-01,-1.558131952575905407e-02,1.120128885085007048e-01,4.521613550721482744e-01,-2.233239383640521492e-02,1.548521646421969211e-01,6.024369778592550961e-01,-2.918264232078033801e-02,1.976704894067077833e-01,7.527139747188061891e-01,-2.775090699047555454e-02,1.980653608312316072e-01,7.500000000000000000e-01,3.093775730764522242e-03
1.150000000000000133e+00,-3.096713215758248577e-03,2.403942373258580179e-02,1.522609095417911396e-01,-1.004107870257686316e-02,6.930424232393854467e-02,3.018046581945446061e-01,-1.753899585202685352e-02,1.117786732421582052e-01,4.521483917276051256e-01,-2.490520675330699582e-02,1.545088986118581253e-01,6.024263212546919766e-01,-3.227727055984885851e-02,1.972168731100039374e-01,7.527101772895173903e-01,-3.071865407393212233e-02,1.976268309007815360e-01,7.500000000000000000e-01,3.153159000273616629e-03
1.159999999999999920e+00,-3.502199923662325121e-03,2.400288590663502558e-02,1.522582097417041758e-01,-1.121891250248351762e-02,6.916332051974191653e-02,3.017958145695018857e-01,-1.939147024785637524e-02,1.115171499232573693e-01,4.521385397999316824e-01,-2.732618091213922726e-02,1.541295465922605246e-01,6.024211299577759693e-01,-3.518337825728800466e-02,1.967190885480652185e-01,7.527141639865797540e-01,-3.367948958981536317e-02,1.971438357671106978e-01,7.500000000000000000e-01,3.131896784743394297e-03
1.169999999999999929e+00,-3.889990783772617842e-03,2.396005450690797886e-02,1.522558741835229323e-01,-1.233348292679088687e-02,6.900518326759592924e-02,3.017891237954302142e-01,-2.112975811230256157e-02,1.112292879886087882e-01,4.521332372159805324e-01,-2.959842725344533770e-02,1.537159204060809803e-01,6.024224068167318702e-01,-3.792386564306737123e-02,1.961798489452418193e-01,7.527258970714446606e-01,-3.663274736262525644e-02,1.966164841020866250e-01,7.500000000000000000e-01,3.047646882169138295e-03
1.179999999999999938e+00,-4.258282687456806277e-03,2.391095639430838513e-02,1.522541024175182722e-01,-1.338180749879553690e-02,6.883020783654254793e-02,3.017853576278567984e-01,-2.275645652633950800e-02,1.109159739594613586e-01,4.521333517899303045e-01,-3.173797342327783211e-02,1.532693747641691584e-01,6.024304105784182850e-01,-4.053311677792387213e-02,1.956009149415122439e-01,7.527445609240146496e-01,-3.957776292182180189e-02,1.960448945576090951e-01,7.500000000000000000e-01,2.939801618393109855e-03
1.189999999999999947e+00,-4.606417503538262105e-03,2.385567732312994169e-02,1.522530529608393524e-01,-1.436470017826664211e-02,6.863874812460815655e-02,3.017850760497396978e-01,-2.428029789297446450e-02,1.105776302123677307e-01,4.521393791549060959e-01,-3.376764716585836656e-02,1.527900068316095095e-01,6.024450119725687225e-01,-4.305149223071066261e-02,1.949817841676794450e-01,7.527690546675794847e-01,-4.251387365132833218e-02,1.954291957389143464e-01,7.500000000000000000e-01,2.856024265130758470e-03
1.199999999999999956e+00,-4.936068284034877268e-03,2.379437408119835368e-02,1.522527817097757141e-01,-1.529029031236667745e-02,6.843128575271593961e-02,3.017883163484522124e-01,-2.572082018807440862e-02,1.102149188131053142e-01,4.521508780369380975e-01,-3.572045694911798325e-02,1.522783227792320615e-01,6.024649491115883215e-01,-4.552553519613094374e-02,1.943225587092471951e-01,7.527971225855301096e-01,-4.544041893861738152e-02,1.947695261756390572e-01,7.500000000000000000e-01,2.833887692162221413e-03
1.209999999999999964e+00,-5.251478370116511619e-03,2.372727583292744483e-02,1.522532004703684438e-01,-1.617464100417096914e-02,6.820842950424982343e-02,3.017944381021361311e-01,-2.710893610340825780e-02,1.098287902587123666e-01,4.521662658517610067e-01,-3.763945495507797778e-02,1.517353892388126069e-01,6.024876563346189817e-01,-4.800666397151326370e-02,1.936242315110116297e-01,7.528252713715506417e-01,-4.835674032334560946e-02,1.940660342906520286e-01,7.500000000000000000e-01,2.880954958189014918e-03
1.219999999999999973e+00,-5.557585709444781003e-03,2.365460420218900434e-02,1.522541448419329480e-01,-1.703523639961052744e-02,6.797064979334478674e-02,3.018025168501444755e-01,-2.847565049259473055e-02,1.094198455164422795e-01,4.521836353641689454e-01,-3.956385995686449719e-02,1.511617018806274415e-01,6.025104229591458083e-01,-5.053684285147071881e-02,1.928870169343862850e-01,7.528501815219675875e-01,-5.126218164550454953e-02,1.933188783666595079e-01,7.500000000000000000e-01,2.972567134814788851e-03
1.229999999999999982e+00,-5.859233825835962264e-03,2.357658492172107559e-02,1.522554017380767510e-01,-1.788866658652393804e-02,6.771822878465605378e-02,3.018115100673446349e-01,-2.984905844072000339e-02,1.089879283104531471e-01,4.522010968975319622e-01,-4.152702998784013610e-02,1.505561058757784176e-01,6.025309000848919627e-01,-5.314879755408923739e-02,1.921084091774389047e-01,7.528693723250899916e-01,-5.415608919305391761e-02,1.925282265105924540e-01,7.500000000000000000e-01,3.069882828242253333e-03
1.239999999999999991e+00,-6.161427399723943751e-03,2.349343335135679889e-02,1.522567138517972318e-01,-1.875127839599524671e-02,6.745142403843427947e-02,3.018202086547036034e-01,-3.125492694334548044e-02,1.085329773477003157e-01,4.522165834653434358e-01,-4.355629876717066751e-02,1.499178534224707982e-01,6.025466859477208725e-01,-5.586463920521253512e-02,1.912867576183990281e-01,7.528805427738285427e-01,-5.703781184900413165e-02,1.916942566157828765e-01,7.500000000000000000e-01,3.136864064135652143e-03
1.250000000000000000e+00,-6.468717878177989225e-03,2.340531211819431301e-02,1.522578215962851478e-01,-1.963690043674050714e-02,6.717040498181665875e-02,3.018274384425778667e-01,-3.271241895212449041e-02,1.080550451430117298e-01,4.522282327170920047e-01,-4.566717074053686792e-02,1.492468477292828444e-01,6.025558517788908164e-01,-5.868911789288676351e-02,1.904218364950575615e-01,7.528822066546957403e-01,-5.990670123791483337e-02,1.908171563219387690e-01,7.500000000000000000e-01,3.153712442184217549e-03
1.260000000000000009e+00,-6.784504303491523808e-03,2.331231914257146307e-02,1.522584997032875309e-01,-2.055501381343377912e-02,6.687520198280777484e-02,3.018322316112908021e-01,-3.423234962848374641e-02,1.075540662625398824e-01,4.522346568825467150e-01,-4.786353976017049261e-02,1.485430680566424966e-01,6.025572359662815236e-01,-6.161313375975906170e-02,1.895138227016517629e-01,7.528739496975823675e-01,-6.276211187177649364e-02,1.898971229729261023e-01,7.500000000000000000e-01,3.118758833909397819e-03
1.270000000000000018e+00,-7.111028815294917656e-03,2.321453161391371159e-02,1.522585521712890022e-01,-2.151124880225038088e-02,6.656568310545572797e-02,3.018338342779451899e-01,-3.581925788295385604e-02,1.070293537770563852e-01,4.522349933541606193e-01,-5.014222580174351740e-02,1.478051192313367124e-01,6.025505892556262122e-01,-6.462117202873417232e-02,1.885605982137890657e-01,7.528566956024409507e-01,-6.560340129524264152e-02,1.889343635723670090e-01,7.500000000000000000e-01,3.043876580984210874e-03
1.280000000000000027e+00,-7.449337058258279597e-03,2.311197519976374015e-02,1.522578417282244301e-01,-2.250708583301614871e-02,6.624167776634339033e-02,3.018317738566879127e-01,-3.747051627426489784e-02,1.064803649328071172e-01,4.522289127090489691e-01,-5.249128711814067538e-02,1.470321266658718706e-01,6.025363863772201789e-01,-6.768875025265810863e-02,1.875610623493512708e-01,7.528322142787002846e-01,-6.842993023017963916e-02,1.879290947370649834e-01,7.500000000000000000e-01,2.950632697907153417e-03
1.290000000000000036e+00,-7.798529004715569306e-03,2.300458416746264251e-02,1.522563573484650989e-01,-2.353765563467923733e-02,6.590297556779363408e-02,3.018261251206080242e-01,-3.917347804862580940e-02,1.059068926926607923e-01,4.522169675440107506e-01,-5.488811048598229297e-02,1.462242597777441699e-01,6.025160270145197838e-01,-7.078267578253716330e-02,1.865160627192045950e-01,7.528029841635978103e-01,-7.124106271950148006e-02,1.868815426482670627e-01,7.500000000000000000e-01,2.863636566309899715e-03
1.300000000000000044e+00,-8.156302109133648989e-03,2.289223308085659367e-02,1.522541940191941834e-01,-2.459378652348221880e-02,6.554934351723054609e-02,3.018174255263722516e-01,-4.090939436085911513e-02,1.053089023782709938e-01,4.522004384088509354e-01,-5.730482577240299247e-02,1.453821875000817221e-01,6.024916344409385616e-01,-7.386745614886884581e-02,1.854273379265739263e-01,7.527719608981682242e-01,-7.403616627025742802e-02,1.857919430007738404e-01,7.500000000000000000e-01,2.800922559830039925e-03
1.310000000000000053e+00,-8.520076941693490238e-03,2.277481345003954522e-02,1.522514737540886787e-01,-2.566583090404766024e-02,6.518050181508747154e-02,3.018063819312080120e-01,-4.265982870441754893e-02,1.046859134035254824e-01,4.521809458556799166e-01,-5.971580595585582185e-02,1.445053365652253230e-01,6.024658136401432884e-01,-7.691248180869281192e-02,1.842943259675246803e-01,7.527426713651333978e-01,-7.681461199594025180e-02,1.846605409499093575e-01,7.500000000000000000e-01,2.768743059710295027e-03
1.320000000000000062e+00,-8.886577862464275016e-03,2.265219852949539384e-02,1.522483969636181655e-01,-2.674225712762111004e-02,6.479623484123836485e-02,3.017940184979153173e-01,-4.440434074187125935e-02,1.040376987946686205e-01,4.521605400160965127e-01,-6.209504648182380404e-02,1.435936254144049296e-01,6.024414548683620918e-01,-7.988965304199230344e-02,1.831172013348549288e-01,7.527185756718817178e-01,-7.957577475798320588e-02,1.834875910563619761e-01,7.500000000000000000e-01,2.761586827662258509e-03
1.330000000000000071e+00,-9.252084906774399320e-03,2.252425117200254623e-02,1.522452292524266171e-01,-2.781086485711626449e-02,6.439646805829711551e-02,3.017815524535840677e-01,-4.612340117674522399e-02,1.033645522790275356e-01,4.521413164538548024e-01,-6.442109164802962973e-02,1.426480149302808698e-01,6.024209843900156791e-01,-8.278033419157626582e-02,1.818977594377361451e-01,7.527019149504091677e-01,-8.231903330641342220e-02,1.822733572289093606e-01,7.500000000000000000e-01,2.766625490851770241e-03
1.340000000000000080e+00,-9.612976010070569885e-03,2.239084604200271278e-02,1.522422614111021977e-01,-2.886040492330647911e-02,6.398123706516642417e-02,3.017702359127973910e-01,-4.780056655753246730e-02,1.026670573408451498e-01,4.521252025989206391e-01,-6.667865419138920002e-02,1.416699472503568369e-01,6.024062325732866263e-01,-8.557555479876774451e-02,1.806384553200983678e-01,7.526937762615504290e-01,-8.504377041963051553e-02,1.810181126650401984e-01,7.500000000000000000e-01,2.771888322561941696e-03
1.350000000000000089e+00,-9.966426449203428378e-03,2.225191617446034206e-02,1.522397435956459044e-01,-2.988237849868272469e-02,6.355056364423659898e-02,3.017611689489738680e-01,-4.942408748054047396e-02,1.019453178273270755e-01,4.521139138794584289e-01,-6.885806914079400931e-02,1.406594967602118607e-01,6.023988929437701367e-01,-8.827192008868990636e-02,1.793392288009413027e-01,7.526953032319334547e-01,-8.774937304327892762e-02,1.797221397894858130e-01,7.500000000000000000e-01,2.772063446583934720e-03
1.360000000000000098e+00,-1.031010276727260810e-02,2.210742940702059567e-02,1.522379064153395190e-01,-3.087023475208905757e-02,6.310457539163732976e-02,3.017553029525977815e-01,-5.098615538424992877e-02,1.011996243504408449e-01,4.521087654688619173e-01,-7.095544771596372369e-02,1.396169752871159186e-01,6.023999540614737302e-01,-9.087328827563931344e-02,1.780002787154579269e-01,7.527066311094564588e-01,-9.043523242818239660e-02,1.783857301906759396e-01,7.500000000000000000e-01,2.768811609322028092e-03
1.370000000000000107e+00,-1.064287678626865859e-02,2.195740667870796012e-02,1.522368861263970197e-01,-3.182171035290407013e-02,6.264355901464899179e-02,3.017530903263248021e-01,-5.248663708761271834e-02,1.004306643467874349e-01,4.521100505071192766e-01,-7.297674892336969421e-02,1.385434277928725144e-01,6.024089323791537165e-01,-9.339425501089651527e-02,1.766229243202583343e-01,7.527260909426870539e-01,-9.310074426731038133e-02,1.770091845551322596e-01,7.500000000000000000e-01,2.768919889315278864e-03
1.380000000000000115e+00,-1.096480640902738890e-02,2.180191262406761324e-02,1.522367121943765389e-01,-3.273852606261882375e-02,6.216789900504594846e-02,3.017544632235319435e-01,-5.393199334963666436e-02,9.963937323666376134e-02,4.521170942595705844e-01,-7.493553236846543786e-02,1.374403898284103642e-01,6.024240868752146483e-01,-9.585655939968328043e-02,1.752092739116012654e-01,7.527506305857202262e-01,-9.574530883174403595e-02,1.755928125998156009e-01,7.500000000000000000e-01,2.779468876120683163e-03
1.390000000000000124e+00,-1.127642536853783531e-02,2.164104808350824152e-02,1.522373593941592496e-01,-3.362361261081951019e-02,6.167785603064163125e-02,3.017591950282569324e-01,-5.532972221608337821e-02,9.882597544617802154e-02,4.521291612173135022e-01,-7.684485824421402600e-02,1.363077089178987567e-01,6.024439851127710854e-01,-9.827894192880894109e-02,1.737585485712695166e-01,7.527780567988292537e-01,-9.836833110561297999e-02,1.741369330024406248e-01,7.500000000000000000e-01,2.805131865029490516e-03
1.400000000000000133e+00,-1.157874608164771550e-02,2.147495088935949883e-02,1.522387423170680210e-01,-3.448138481335463745e-02,6.117370023902095333e-02,3.017668074338451523e-01,-5.668947582226881166e-02,9.799053657856647559e-02,4.521451380015661936e-01,-7.871973903425161234e-02,1.351447683908205688e-01,6.024668428243508123e-01,-1.006811850410842257e-01,1.722691182787529085e-01,7.528059695818256625e-01,-1.009692209199715140e-01,1.726418733297747643e-01,7.500000000000000000e-01,2.845237475101078731e-03
1.409999999999999920e+00,-1.187365027491843299e-02,2.130376722642382190e-02,1.522406838881137092e-01,-3.531874329259022949e-02,6.065574728667478405e-02,3.017764202600419221e-01,-5.802397520252350338e-02,9.713344525273608088e-02,4.521632871696076306e-01,-8.057693544088385951e-02,1.339518368473258114e-01,6.024902408006792554e-01,-1.030820767234024715e-01,1.707409867564984585e-01,7.528314908207568434e-01,-1.035473930855836805e-01,1.711079699639371787e-01,7.500000000000000000e-01,2.892842245869246907e-03
1.419999999999999929e+00,-1.216388963607727830e-02,2.112765232118989436e-02,1.522429052716797737e-01,-3.614506820443101620e-02,6.012435797612800115e-02,3.017867183132451059e-01,-5.934898316852607603e-02,9.625541634832120164e-02,4.521812130090280268e-01,-8.243489728732175670e-02,1.327300814224238457e-01,6.025111208864213364e-01,-1.054993147923300456e-01,1.691758201093953584e-01,7.528513164661164714e-01,-1.061022675245889557e-01,1.695355680267139897e-01,7.500000000000000000e-01,2.936490448017922607e-03
1.429999999999999938e+00,-1.245188421329188229e-02,2.094672846623624532e-02,1.522451458632718968e-01,-3.696822720921408983e-02,5.957975902894706299e-02,3.017965338608143977e-01,-6.067679783099384772e-02,9.535687363632310010e-02,4.521969363111493223e-01,-8.430643406273252705e-02,1.314802357223530116e-01,6.025271872742146151e-01,-1.079428671201436846e-01,1.675747411708587986e-01,7.528632754124227056e-01,-1.086332694010167937e-01,1.679250213019075622e-01,7.500000000000000000e-01,2.966091294452472948e-03
1.439999999999999947e+00,-1.273948885442296140e-02,2.076113098274817714e-02,1.522471798503810814e-01,-3.779393560658868279e-02,5.902202144311911175e-02,3.018049630934641625e-01,-6.201552874888482947e-02,9.443741651351916788e-02,4.522091696337307010e-01,-8.619842782747279275e-02,1.302010701029235329e-01,6.025373800202725727e-01,-1.104154874081516302e-01,1.659354981083200342e-01,7.528670181081136281e-01,-1.111398292501225432e-01,1.662766921557366218e-01,7.500000000000000000e-01,2.976722579326762565e-03
1.449999999999999956e+00,-1.302844942549274097e-02,2.057098400352582943e-02,1.522487840136494130e-01,-3.862734371701923713e-02,5.845124991939278092e-02,3.018111212342493577e-01,-6.337188132500748416e-02,9.349689153091618465e-02,4.522167009426487638e-01,-8.811535223884391088e-02,1.288920011245329178e-01,6.025408004335862655e-01,-1.129165098811903134e-01,1.642570017637511870e-01,7.528624595291792954e-01,-1.136213831065145952e-01,1.645909514553052233e-01,7.500000000000000000e-01,2.966823758914142843e-03
1.459999999999999964e+00,-1.331979375024674485e-02,2.037635199469826908e-02,1.522498164078741889e-01,-3.947100104235753276e-02,5.786752346710481026e-02,3.018144814463609160e-01,-6.474781343959430668e-02,9.253542803645556369e-02,4.522189470016935164e-01,-9.005547954334233718e-02,1.275533501461839081e-01,6.025373131883881017e-01,-1.154383856920947193e-01,1.625398896748890820e-01,7.528502828254377555e-01,-1.160773726310443954e-01,1.628681784851592207e-01,7.500000000000000000e-01,2.939420016956116079e-03
1.469999999999999973e+00,-1.361380983922517995e-02,2.017724306985604898e-02,1.522502246137263648e-01,-4.032487482531016409e-02,5.727089298186537752e-02,3.018149088983886896e-01,-6.614078489959571150e-02,9.155338343482205543e-02,4.522159988834435485e-01,-9.201154113939687129e-02,1.261861818588282946e-01,6.025275792915341100e-01,-1.179678523641057991e-01,1.607862218548363198e-01,7.528319386593705920e-01,-1.185072452364299145e-01,1.611087608619489742e-01,7.500000000000000000e-01,2.900836543526881008e-03
1.479999999999999982e+00,-1.391023328435552278e-02,1.997367321459251471e-02,1.522500090435179310e-01,-4.118731430224934625e-02,5.666133152536956263e-02,3.018125305454556484e-01,-6.754614760201006762e-02,9.055060992739552561e-02,4.522084210796986081e-01,-9.397480622172071918e-02,1.247902722736399656e-01,6.025128672356944159e-01,-1.204916901286899600e-01,1.589957659662735168e-01,7.528095401532146624e-01,-1.209104542115858605e-01,1.593130944472173627e-01,7.500000000000000000e-01,2.858247119209121265e-03
1.489999999999999991e+00,-1.420853118735784272e-02,1.976566527089848244e-02,1.522492033296273251e-01,-4.205570675525524549e-02,5.603879127977664382e-02,3.018076594443805938e-01,-6.895750657769991743e-02,8.952675676674601291e-02,4.521971856622076791e-01,-9.593425379588466084e-02,1.233648478734149651e-01,6.024950869003806719e-01,-1.229941080035284739e-01,1.571672897939246638e-01,7.527860569232467380e-01,-1.232864588446314358e-01,1.574815832583321695e-01,7.500000000000000000e-01,2.818929331436664971e-03
1.500000000000000000e+00,-1.450755092542124411e-02,1.955320622374263559e-02,1.522479262636906305e-01,-4.292570411322451512e-02,5.540328660626762242e-02,3.018009097414960928e-01,-7.036644227799704332e-02,8.848188571604466424e-02,4.521835892173342586e-01,-9.787801044071810230e-02,1.219101221737165369e-01,6.024761881817327636e-01,-1.254607202612696981e-01,1.553012454796366404e-01,7.527639846430596027e-01,-1.256347245445478267e-01,1.556146393775842407e-01,7.500000000000000000e-01,2.787131918826097655e-03
1.510000000000000009e+00,-1.480549477307154145e-02,1.933624473776374489e-02,1.522463925176907595e-01,-4.379118608593480372e-02,5.475489614619851592e-02,3.017932310283261144e-01,-7.176256314034709649e-02,8.741648396406187516e-02,4.521692767404170699e-01,-9.979360587587066123e-02,1.204273225002604197e-01,6.024581270468523098e-01,-1.278790752023535593e-01,1.533998112409866998e-01,7.527452215557620674e-01,-1.279547229614592108e-01,1.537126828594707340e-01,7.500000000000000000e-01,2.764028332584749642e-03
1.520000000000000018e+00,-1.510060464090390471e-02,1.911473831154582997e-02,1.522448220599917079e-01,-4.464644880782209224e-02,5.409372349398802043e-02,3.017855596091492121e-01,-7.313684936353823107e-02,8.633104730465640531e-02,4.521557585808421154e-01,-1.016713215115841173e-01,1.189176116838341901e-01,6.024425036577347736e-01,-1.302410349585454707e-01,1.514649856696785313e-01,7.527310326082966574e-01,-1.302459321055091934e-01,1.517761416361843585e-01,7.500000000000000000e-01,2.748705354365978994e-03
1.530000000000000027e+00,-1.539139112224402993e-02,1.888869411190925718e-02,1.522434034567836658e-01,-4.548664723846678609e-02,5.341981790113325274e-02,3.017787572740504576e-01,-7.448157015576492568e-02,8.522546385826167137e-02,4.521445460174449149e-01,-1.035026530115199378e-01,1.173805248805764173e-01,6.024311569688033385e-01,-1.325391679557643421e-01,1.494958345347390527e-01,7.527232736368998367e-01,-1.325078364643062778e-01,1.498054514213306987e-01,7.500000000000000000e-01,2.740996822371991569e-03
1.540000000000000036e+00,-1.567642304288302188e-02,1.865812545521684795e-02,1.522423288485057757e-01,-4.630735183156520218e-02,5.273330755295107392e-02,3.017736448396616256e-01,-7.579021403062306816e-02,8.409988824635010463e-02,4.521369423037217006e-01,-1.052814181045523406e-01,1.158161350011363694e-01,6.024254414166930749e-01,-1.347695832640982139e-01,1.474922723853208106e-01,7.527229828747690199e-01,-1.347399271189121950e-01,1.478010556118941610e-01,7.500000000000000000e-01,2.740595246337134468e-03
1.550000000000000044e+00,-1.595465237685318380e-02,1.842306118464515086e-02,1.522417459446300525e-01,-4.710572311883646363e-02,5.203443284912408207e-02,3.017707634379164783e-01,-7.705964690065028599e-02,8.295487691097286342e-02,4.521335726011298517e-01,-1.070066196985686446e-01,1.142253676074904550e-01,6.024255638715478867e-01,-1.369351824925304217e-01,1.454556041064657967e-01,7.527295798346493871e-01,-1.369417018583461709e-01,1.457634051884760251e-01,7.500000000000000000e-01,2.746887344239272444e-03
1.560000000000000053e+00,-1.622545791040449006e-02,1.818354605876497734e-02,1.522417473198688642e-01,-4.788057689504469916e-02,5.132352172088135156e-02,3.017703435398835232e-01,-7.829002411818564156e-02,8.179130079857588331e-02,4.521343723378750123e-01,-1.086820060705404045e-01,1.126098241577851572e-01,6.024306426652572544e-01,-1.390447444505682473e-01,1.433882462063965080e-01,7.527410291173680656e-01,-1.391126652925804286e-01,1.436929586138252501e-01,7.500000000000000000e-01,2.758750353743560403e-03
1.570000000000000062e+00,-1.648868966977175624e-02,1.793965613895742023e-02,1.522423580241850094e-01,-4.863198266008494225e-02,5.060079816880604098e-02,3.017724119584113684e-01,-7.948276388805919357e-02,8.060944896767367751e-02,4.521391501492587617e-01,-1.103113513387725675e-01,1.109697344744274977e-01,6.024400440619515074e-01,-1.411049326120495939e-01,1.412902776598932986e-01,7.527561253967791632e-01,-1.412523289640010560e-01,1.415901817296864318e-01,7.500000000000000000e-01,2.776309661838568133e-03
1.580000000000000071e+00,-1.674436658477534284e-02,1.769150025568456963e-02,1.522435723334479851e-01,-4.936051655666150867e-02,4.986649143422824254e-02,3.017768873601291979e-01,-8.063996528020261900e-02,7.940939811170601159e-02,4.521475908114772624e-01,-1.118989169702299391e-01,1.093046928110147364e-01,6.024531021657362206e-01,-1.431224091826986955e-01,1.391605898010359887e-01,7.527738041954429304e-01,-1.433602114573085673e-01,1.394555476519875603e-01,7.500000000000000000e-01,2.799560638797523975e-03
1.590000000000000080e+00,-1.699297298282244004e-02,1.743919110262620586e-02,1.522453176338539049e-01,-5.006824993088652281e-02,4.912087918020336536e-02,3.017833762976778189e-01,-8.176605542312256891e-02,7.819150916680615848e-02,4.521588242315839334e-01,-1.134514104804396073e-01,1.076150135117842493e-01,6.024684555139281361e-01,-1.451057965579842235e-01,1.369993531278340393e-01,7.527922635435316812e-01,-1.454358385078345639e-01,1.372895366643906434e-01,7.500000000000000000e-01,2.826635786599612787e-03
1.600000000000000089e+00,-1.723549111865904648e-02,1.718284442567657305e-02,1.522474452289778735e-01,-5.075883127971284048e-02,4.836428270907333626e-02,3.017911402523162367e-01,-8.286786285467073743e-02,7.695642712403304164e-02,4.521713874804910160e-01,-1.149779648278479727e-01,1.059017485551969340e-01,6.024840320071511712e-01,-1.470655038584653962e-01,1.348080621158125880e-01,7.528089922400648115e-01,-1.474787431082491551e-01,1.350926361102301188e-01,7.500000000000000000e-01,2.853451671328063356e-03
1.610000000000000098e+00,-1.747301541603164116e-02,1.692255795400618781e-02,1.522497865945483531e-01,-5.143610969817217354e-02,4.759698782296861025e-02,3.017993748915791530e-01,-8.395213484422553440e-02,7.570484356413281768e-02,4.521837680945604010e-01,-1.164869257340928749e-01,1.041662117063630877e-01,6.024978037297246125e-01,-1.490101874916689995e-01,1.325887792607070292e-01,7.528216676839571964e-01,-1.494884656136355738e-01,1.328653402828626762e-01,7.500000000000000000e-01,2.875246855422333367e-03
